doubanID,imdbID,doubanURL,imdbURL,movieTitle,year,directorName,directorID,category,releaseDate,duration,relatedMovieIDs,doubanTotalVotes,imdbTotalVotes,doubanScore,imdbScore,douban-1star,douban-2star,douban-3star,douban-4star,douban-5star,imdb-1star,imdb-2star,imdb-3star,imdb-4star,imdb-5star,imdb-6star,imdb-7star,imdb-8star,imdb-9star,imdb-10star
1437204,tt0380389,https://movie.douban.com/subject/1437204,http://www.imdb.com/title/tt0380389,一球成名 Goal!,2005,丹尼·加农,/celebrity/1279998/,"['剧情', '运动']","['2006-03-24(中国大陆)', '2005-09-30(英国)']",118 分钟,"['1951105', '1457219', '1309017', '1292943', '1482089', '3023164', '1294753', '1309016', '1298653', '1307535']",29330,56833,7.406000681895669,6.987648021396019,147,939,10529,13433,4253,672,471,823,1826,4643,11127,17521,10149,4084,5517
10546747,tt1872194,https://movie.douban.com/subject/10546747,http://www.imdb.com/title/tt1872194,法官老爹 The Judge,2014,大卫·道金,/celebrity/1009599/,['剧情'],"['2014-09-04(多伦多电影节)', '2014-10-10(美国)']",141分钟,"['6538833', '25815008', '3284397', '19973780', '24698878', '26593587', '25798222', '25980443', '25724855', '26614893']",39081,160917,7.841918067603183,7.611190862370043,78,703,9848,19853,8559,700,388,813,1975,5652,17405,45433,50788,21700,16063
10047547,tt1951266,https://movie.douban.com/subject/10047547,http://www.imdb.com/title/tt1951266,饥饿游戏3：嘲笑鸟(下) The Hunger Games: Mockingjay - Part 2,2015,弗朗西斯·劳伦斯,/celebrity/1000242/,"['动作', '科幻', '冒险']",['2015-11-20(美国/中国大陆)'],136分钟,"['6533054', '25794212', '25995508', '3718424', '7054604', '6873042', '3338862', '5154799', '10741834', '11620560']",82015,247623,6.23998049137353,6.663601523283378,3363,13532,41008,17715,6315,4894,2723,4981,10411,25649,58272,70495,37720,14748,17730
3006783,tt0472399,https://movie.douban.com/subject/3006783,http://www.imdb.com/title/tt0472399,机械师 The Mechanic,2011,西蒙·韦斯特,/celebrity/1300732/,"['剧情', '动作', '惊悚']","['2012-08-02(中国大陆)', '2011-01-25(美国)']",93分钟,"['1303139', '3279080', '3775167', '1401533', '2132930', '1306737', '2132412', '3114109', '2124586', '1947549']",95339,140127,6.942027921417258,6.729502522711541,763,5720,46430,33655,8962,1250,922,1886,4721,13399,36083,46316,20480,6896,8174
1889152,tt0200465,https://movie.douban.com/subject/1889152,http://www.imdb.com/title/tt0200465,银行大劫案 The Bank Job,2008,罗杰·唐纳森,/celebrity/1040805/,"['剧情', '惊悚', '犯罪']",['2008-02-28(英国)'],111 分钟,"['1441801', '1301345', '1301578', '3217165', '1471507', '1307542', '1308762', '3009161', '1293434', '1304608']",39268,165164,7.493939085260262,7.345377927393378,79,903,13037,20105,5144,819,494,848,2055,6229,22140,58684,49108,14886,9901
27053945,tt6857112,https://movie.douban.com/subject/27053945,http://www.imdb.com/title/tt6857112,我们 Us,2019,乔丹·皮尔,/celebrity/1032808/,"['惊悚', '恐怖']","['2019-03-08(西南偏南电影节)', '2019-03-22(美国)']",116分钟,"['1904722', '27168310', '30288638', '27133569', '26278747', '26976399', '30137082', '30207919', '25932065', '30264607']",1854,28932,7.3786407766990285,7.3556269874187725,43,106,565,810,330,1049,370,458,697,1342,2985,5994,7847,4392,3798
1307193,tt0113749,https://movie.douban.com/subject/1307193,http://www.imdb.com/title/tt0113749,耍酷一族 Mallrats,1995,凯文·史密斯,/celebrity/1022587/,"['喜剧', '爱情']",['1995-10-20'],94 分钟,"['1305069', '1793671', '1292640', '1294058', '1299434', '1296312', '1299476', '1292635', '1294585', '2997173']",779,108457,7.2862644415917845,7.353854522990678,12,37,276,341,112,1360,914,1448,2696,6220,14957,29706,24771,11541,14844
26311973,tt5290882,https://movie.douban.com/subject/26311973,http://www.imdb.com/title/tt5290882,唐人街探案,2015,陈思诚,/celebrity/1274763/,"['喜剧', '动作', '悬疑']",['2015-12-31(中国大陆)'],135分钟,"['26698897', '27038183', '10574622', '1306249', '24743711', '25964071', '4237879', '1291543', '26580232', '25884801']",420619,1298,7.516003794407767,6.651001540832049,5468,17245,123662,201477,72767,36,11,15,35,112,321,443,193,61,71
4066125,tt1305806,https://movie.douban.com/subject/4066125,http://www.imdb.com/title/tt1305806,谜一样的双眼 El secreto de sus ojos,2009,胡安·何塞·坎帕内利亚,/celebrity/1009386/,"['剧情', '爱情', '悬疑', '犯罪']",['2009-08-13'],129分钟,"['1397546', '1305725', '1292214', '3338851', '1304447', '1292217', '3120852', '1292348', '1296217', '4206357']",61744,170813,8.297939880798134,8.221452699735968,247,988,9694,28896,21857,1536,552,694,1192,2936,7836,25125,52919,46312,31711
27139348,tt6556670,https://movie.douban.com/subject/27139348,http://www.imdb.com/title/tt6556670,岳父岳母真难当2 Qu'est-ce qu'on a encore fait au Bon Dieu?,2019,菲利普∙德∙肖伏隆,/celebrity/1042991/,['喜剧'],['2019-01-30(法国)'],99分钟,"['30179916', '27125208', '25843117', '26779286', '6973395', '27621906', '25867546', '27149755', '26937840', '27607255']",118,573,7.220338983050848,6.047120418848167,3,7,45,36,26,23,13,28,44,81,126,142,68,23,25
1300069,tt0137494,https://movie.douban.com/subject/1300069,http://www.imdb.com/title/tt0137494,偷天陷阱 Entrapment,1999,乔恩·阿米尔,/celebrity/1045202/,"['动作', '爱情', '惊悚', '犯罪']",['1999-04-30'],113 分钟,"['1301345', '1292728', '1293167', '1300618', '1293537', '1292553', '1293317', '1292484', '1297544', '1292677']",81697,99737,7.761900681787581,6.327020062765072,82,1225,22058,43299,15032,1108,1105,2417,5374,13798,29873,27651,11751,3420,3240
5997193,tt1697081,https://movie.douban.com/subject/5997193,http://www.imdb.com/title/tt1697081,人生小节 Short Cut,2011,三谷幸喜,/celebrity/1010252/,['喜剧'],['2011-11-03'],113分钟,"['24284844', '19955789', '1304626', '26843123', '26661532', '24883347', '1328665', '26958091', '2157507', '3115167']",579,19,7.5993091537133,7.526315789473684,8,14,179,263,115,0,0,0,0,1,3,5,6,3,1
2059299,tt0063172,https://movie.douban.com/subject/2059299,http://www.imdb.com/title/tt0063172,战龙哥斯拉之怪兽总进击 怪獣総進撃,1968,Ishirô Honda,/subject_search?search_text=Ishir%C3%B4%20Honda,"['动作', '科幻', '惊悚', '恐怖', '战争']",['1968-08-01'],Germany: 89 分钟,"['2067461', '2059285', '2059287', '2059286', '1463226', '1919925', '1508080', '2063941', '2062406', '2244493']",127,4005,6.188976377952756,6.751810237203497,10,17,64,23,13,80,44,116,216,411,842,981,604,255,456
26920842,tt6266538,https://movie.douban.com/subject/26920842,http://www.imdb.com/title/tt6266538,副总统 Vice,2018,亚当·麦凯,/celebrity/1002735/,"['剧情', '喜剧', '传记', '历史']",['2018-12-25(美国)'],132分钟,"['27050878', '3026559', '26385514', '27133913', '11639146', '27077783', '26363987', '26628282', '26990609', '26756049']",6687,53033,6.738746822192314,7.15152829370392,80,575,3323,2173,528,1191,473,672,1166,2717,7002,15972,14702,5947,3191
25896097,tt3433358,https://movie.douban.com/subject/25896097,http://www.imdb.com/title/tt3433358,她爱他 Elle l'adore,2014,Jeanne Herry,/subject_search?search_text=Jeanne%20Herry,"['剧情', '喜剧']",['2014-06-14(上海国际电影节)'],140分钟,"['26779286', '25843117', '6973395', '1292964', '25850781', '26654050', '1296563', '25826019', '6875432', '21339375']",115,1431,6.9739130434782615,6.378756114605172,0,5,56,47,7,28,12,28,71,160,397,466,192,42,35
1419974,tt0388482,https://movie.douban.com/subject/1419974,http://www.imdb.com/title/tt0388482,玩命快递2 Transporter 2,2005,路易斯·莱特里尔,/celebrity/1018091/,"['动作', '犯罪']",['2005-08-03(法国)'],87 分钟,"['1303139', '1306737', '1401535', '1401533', '3279080', '2132412', '3114109', '2132930', '1301345', '1298189']",59921,178394,7.251948398724988,6.43582743814254,300,2277,24268,25766,7310,2620,2308,4120,8787,22665,51150,48228,21179,7254,10083
2346881,tt1149603,https://movie.douban.com/subject/2346881,http://www.imdb.com/title/tt1149603,破事儿 破事兒,2007,彭浩翔,/celebrity/1000148/,['喜剧'],['2007-12-20(香港)'],91分钟,"['2229427', '1305179', '1300616', '1303630', '4312232', '1323749', '1401263', '1316510', '2124703', '1293351']",53321,563,7.524052437126085,6.72113676731794,373,1813,16370,26074,8638,18,8,11,17,41,101,191,115,29,32
1295586,tt0059578,https://movie.douban.com/subject/1295586,http://www.imdb.com/title/tt0059578,黄昏双镖客 Per qualche dollaro in più,1965,赛尔乔·莱昂内,/celebrity/1013894/,['西部'],['1965-12-18(意大利)'],132 分钟,"['1302522', '1401118', '1293310', '1293394', '1296963', '1298521', '1297602', '1292515', '1293566', '1298134']",20394,202168,8.72197705207414,8.23799513276087,20,82,1795,9116,9381,1550,527,723,979,2694,7785,29720,69590,54170,34430
6873766,tt1800246,https://movie.douban.com/subject/6873766,http://www.imdb.com/title/tt1800246,尴尬时刻 That Awkward Moment,2014,汤姆·戈米肯,/celebrity/1337274/,"['喜剧', '爱情']",['2014-01-31(美国)'],94分钟,"['26322972', '22508259', '3285050', '21324289', '20388696', '21324293', '24325872', '23774748', '24530943', '6875265']",4618,91337,5.787353832828065,6.351172033239542,231,1081,2420,725,162,1822,1499,2707,5469,12367,24038,22928,11149,4051,5307
3011051,tt1187064,https://movie.douban.com/subject/3011051,http://www.imdb.com/title/tt1187064,恐怖游轮 Triangle,2009,克里斯托弗·史密斯,/celebrity/1274962/,"['剧情', '悬疑', '惊悚']",['2009-10-16(英国)'],99 分钟,"['2334904', '1297192', '1418752', '1304447', '1301459', '1297630', '3011308', '1292225', '1292217', '1292343']",422939,88610,8.389994774660174,7.015528721363277,1692,6344,63018,186516,164946,1530,1033,1535,2908,6236,14509,26068,19273,8261,7257
1301419,tt0114069,https://movie.douban.com/subject/1301419,http://www.imdb.com/title/tt0114069,极度恐慌 Outbreak,1995,沃尔夫冈·彼德森,/celebrity/1032021/,"['剧情', '科幻', '惊悚', '灾难']",['1995-03-10(美国)'],127分钟,"['1293815', '1292590', '1292454', '1292769', '1293131', '1293515', '1296027', '1308779', '1298917', '1292834']",14356,100051,7.604067985511286,6.632567390630777,29,244,4393,7494,2182,756,679,1363,3583,10445,26613,33094,15615,4451,3452
1329950,tt0382625,https://movie.douban.com/subject/1329950,http://www.imdb.com/title/tt0382625,达·芬奇密码 The Da Vinci Code,2006,朗·霍华德,/celebrity/1031844/,"['悬疑', '惊悚']",['2006-05-19(美国/中国大陆)'],149 分钟,"['1927369', '4051753', '1304447', '2334904', '1780330', '3734112', '1292343', '1292223', '3541415', '1297630']",169025,368665,7.271953852980329,6.678735437321145,1014,7944,66596,70314,23325,8463,4560,7996,16157,36475,79154,103931,62099,23891,25939
4849719,tt1655460,https://movie.douban.com/subject/4849719,http://www.imdb.com/title/tt1655460,漫游 Wanderlust,2012,大卫·韦恩,/celebrity/1025272/,['喜剧'],['2012-02-24(美国)'],98分钟,"['3447563', '6873828', '3269019', '4301282', '3401751', '3213233', '3389596', '10776641', '22508259', '5317308']",3139,68695,5.553998088563236,5.718902394642987,198,895,1541,424,82,2241,1962,3325,7018,14379,18361,11921,4969,1802,2717
10484041,tt2151915,https://movie.douban.com/subject/10484041,http://www.imdb.com/title/tt2151915,横道世之介,2013,冲田修一,/celebrity/1316375/,"['剧情', '爱情']",['2013-02-23(日本)'],160分钟,"['2209575', '7152895', '24741412', '1292329', '1292220', '26362351', '1292337', '1292371', '24325923', '1308820']",70656,1198,8.763983242753623,7.688647746243741,212,707,7348,26001,36388,26,3,9,19,37,94,253,399,216,142
1304585,tt0243155,https://movie.douban.com/subject/1304585,http://www.imdb.com/title/tt0243155,BJ单身日记 Bridget Jones's Diary,2001,莎伦·马奎尔,/celebrity/1290729/,"['剧情', '喜剧', '爱情']",['2001-04-04(英国)'],97 分钟,"['1308819', '1298038', '1293825', '1294950', '2161696', '1498831', '3868141', '1295965', '1292401', '1293555']",151244,204432,7.470008727618946,6.94903439774595,756,5445,52330,67304,25409,2387,1868,3414,6819,17118,41205,59700,38383,16200,17338
3604148,tt1396484,https://movie.douban.com/subject/3604148,http://www.imdb.com/title/tt1396484,小丑回魂 It,2017,安德斯·穆斯切蒂,/celebrity/1326370/,"['剧情', '恐怖', '儿童']","['2017-08-29(伦敦恐怖电影节)', '2017-09-08(美国)']",135分钟,"['27133569', '24860563', '27621727', '10485526', '26339213', '1895120', '1292225', '26688480', '26644205', '1466007']",109980,343856,7.3179850881978545,7.409898329533292,1320,5939,38273,47841,16607,6408,3315,4909,7965,17703,39398,81364,92399,49280,41115
25798448,tt4819560,https://movie.douban.com/subject/25798448,http://www.imdb.com/title/tt4819560,解救吾先生,2015,丁晟,/celebrity/1274856/,"['剧情', '犯罪']","['2015-09-30(中国大陆)', '2015-09-26(丝绸之路电影节)']",106分钟,"['24719063', '25815034', '1305487', '26284621', '25917973', '21360417', '26425063', '3804891', '5912992', '26647117']",256306,1883,7.761979820995217,6.737652681890601,1025,5382,65614,135330,48954,36,16,23,58,140,403,688,364,78,77
22266320,tt1860357,https://movie.douban.com/subject/22266320,http://www.imdb.com/title/tt1860357,深海浩劫 Deepwater Horizon,2016,彼得·博格,/celebrity/1031938/,"['剧情', '冒险', '灾难']","['2016-11-15(中国大陆)', '2016-09-30(美国)']",108分钟,"['7065211', '1293815', '26718828', '25786077', '26416603', '26410594', '26367579', '10568385', '22265299', '3005875']",36607,131168,7.032043051875325,7.248307514027811,183,1464,17315,14570,3075,768,448,733,1773,5828,20568,47860,34571,10535,8084
26356631,tt3766354,https://movie.douban.com/subject/26356631,http://www.imdb.com/title/tt3766354,伸冤人2 The Equalizer 2,2018,安东尼·福奎阿,/celebrity/1013907/,"['动作', '惊悚', '犯罪']",['2018-07-20(美国)'],121分钟,"['3012013', '26437223', '26627736', '26333560', '10774184', '3078549', '3143727', '24325861', '27038235', '7056414']",19424,88315,6.946149093904448,6.931087584215592,155,1204,9421,6585,2059,759,499,972,2355,7098,19522,29790,15500,5326,6494
10827297,tt1870425,https://movie.douban.com/subject/10827297,http://www.imdb.com/title/tt1870425,马克和德文上高中 Mac & Devin Go to High School,2012,Dylan C. Brown,/subject_search?search_text=Dylan%20C.%20Brown,['喜剧'],['2012-07-03(美国)'],75分钟(美国),"['1294585', '1308376', '3674500', '1299434', '1926106', '1308822', '1468742', '1885119', '1422961', '3112731']",448,6970,6.9375,5.441463414634145,31,55,149,104,110,922,568,654,763,868,741,549,326,172,1407
3089638,tt1020072,https://movie.douban.com/subject/3089638,http://www.imdb.com/title/tt1020072,塞尔玛 Selma,2014,艾娃·德约列,/celebrity/1336155/,"['剧情', '传记', '历史']",['2014-12-25(美国)'],128分钟,"['3011022', '21319853', '1889242', '25751312', '6879185', '25908051', '21345845', '25925430', '6803494', '25850443']",5816,76909,7.227647867950481,7.509277197727183,52,268,2292,2501,710,1320,336,402,862,2546,8087,21843,24006,10386,7121
2078908,tt0893509,https://movie.douban.com/subject/2078908,http://www.imdb.com/title/tt0893509,金发尤物 Blonde and Blonder,2007,Dean Hamilton,/subject_search?search_text=Dean%20Hamilton,"['喜剧', '犯罪']",['2007-05-17'],95 分钟,"['1292476', '4011164', '3188042', '1299895', '3089689', '26887194', '1902088', '3598221', '1395455', '2043994']",835,3321,5.525748502994012,3.403191809695875,110,201,340,140,43,1185,518,423,310,239,152,115,46,38,295
1309220,tt0434008,https://movie.douban.com/subject/1309220,http://www.imdb.com/title/tt0434008,黑社会 黑社會,2005,杜琪峰,/celebrity/1160186/,"['剧情', '惊悚', '犯罪']",['2005-10-20(香港)'],100 分钟,"['1484760', '1300741', '1790577', '1292450', '1292962', '1296272', '1433736', '1302434', '1297248', '3819939']",85195,8624,8.065919361464875,7.17567254174397,170,1193,17635,42853,23343,64,68,91,192,496,1369,2798,2170,758,618
1304257,tt0117242,https://movie.douban.com/subject/1304257,http://www.imdb.com/title/tt0117242,旺角揸Fit人,1996,查传谊,/subject_search?search_text=%E6%9F%A5%E4%BC%A0%E8%B0%8A,['动作'],['1996-05-23'],Canada: 100 分钟,"['1303922', '1294713', '1307372', '1308252', '1309220', '1790577', '1300741', '1921382', '1292962', '1293202']",5881,104,7.3103213739160005,6.740384615384614,82,300,2129,2423,947,5,1,3,3,6,20,33,15,8,10
30199566,tt6603812,https://movie.douban.com/subject/30199566,http://www.imdb.com/title/tt6603812,十字路口 One Two Jaga,2018,Nam Ron,/subject_search?search_text=Nam%20Ron,"['剧情', '犯罪']",['2018-01-28(马来西亚)'],81分钟,"['30356819', '25832819', '27064541', '26831506', '26796770', '26751651', '27000359', '27002093', '26663065', '27025848']",275,366,6.174545454545454,7.48087431693989,6,53,132,74,9,10,6,9,7,21,43,63,80,53,74
26701196,tt5311542,https://movie.douban.com/subject/26701196,http://www.imdb.com/title/tt5311542,无主之作 Werk ohne Autor,2018,弗洛里安·亨克尔·冯·多纳斯马尔克,/celebrity/1044973/,"['剧情', '惊悚']","['2018-09-04(威尼斯电影节)', '2018-10-03(德国)']",188分钟,"['27050878', '27028888', '26842702', '26430706', '26385514', '26363987', '30207828', '26728669', '30180126', '26920842']",280,2567,8.12857142857143,7.62251655629139,1,5,60,118,95,102,39,22,45,88,194,412,732,533,400
26324893,tt4559742,https://movie.douban.com/subject/26324893,http://www.imdb.com/title/tt4559742,明乌 明烏,2015,福田雄一,/celebrity/1325118/,['喜剧'],['2015-05-16(日本)'],106分钟,"['25861695', '25871648', '26611034', '19956666', '26607046', '26270517', '4315553', '25961195', '11226073', '24852462']",1458,25,6.320987654320987,6.08,55,211,757,315,120,2,2,0,1,1,7,7,2,0,3
3072888,tt1232200,https://movie.douban.com/subject/3072888,http://www.imdb.com/title/tt1232200,爸爸的好儿子 That's My Boy,2012,西恩·安德斯,/celebrity/1275021/,['喜剧'],['2012-06-15(美国)'],116分钟,"['10577681', '3269019', '10745405', '2130163', '4004715', '3927750', '3654340', '1305430', '4807924', '3447563']",12677,82046,6.688333201861639,5.831241011140093,330,1445,5819,3638,1433,5727,3261,4497,7107,12616,16998,13584,7512,3430,7314
25815008,tt3316960,https://movie.douban.com/subject/25815008,http://www.imdb.com/title/tt3316960,依然爱丽丝 Still Alice,2014,理查德·格雷泽,/celebrity/1284959/,['剧情'],"['2014-09-08(多伦多电影节)', '2015-02-20(美国)']",101分钟,"['3284397', '6538833', '19973780', '25724855', '25895901', '25980443', '10571509', '10546747', '1291818', '5964718']",48959,115531,7.930145632059478,7.557971453549265,98,539,11505,25655,11163,683,262,424,1042,3269,11717,36449,38751,14605,8329
1309116,tt0328107,https://movie.douban.com/subject/1309116,http://www.imdb.com/title/tt0328107,怒火救援 Man on Fire,2004,托尼·斯科特,/celebrity/1017979/,"['剧情', '动作', '惊悚']",['2004-04-23(美国)'],146 分钟,"['2124586', '1292728', '1401535', '1297544', '1300618', '1947549', '1578507', '1292553', '3012013', '1292484']",47658,304954,8.097989844307357,7.872206955803171,191,858,9484,23257,13916,1519,851,1553,3192,8552,24990,68461,99736,50802,45298
1296240,tt0091607,https://movie.douban.com/subject/1296240,http://www.imdb.com/title/tt0091607,南北少林,1986,刘家良,/subject_search?search_text=%E5%88%98%E5%AE%B6%E8%89%AF,"['剧情', '动作', '武侠', '古装']",['1986-02-01'],Spain: 99 分钟,"['1294549', '1297726', '1294227', '1297194', '1865903', '1295746', '1299250', '1305595', '1296837', '1292895']",6007,1606,6.918262027634426,6.8244084682440835,42,270,3154,2000,547,16,13,23,72,163,375,485,207,75,177
1295547,tt0117786,https://movie.douban.com/subject/1295547,http://www.imdb.com/title/tt0117786,一个好人 一個好人,1997,洪金宝,/celebrity/1055887/,"['喜剧', '动作', '犯罪']",['1997-01-31(香港)'],97分钟,"['1299502', '1296011', '1302242', '1299120', '1296947', '1299858', '1302753', '1292867', '1296978', '1300303']",19044,23118,6.904116782188616,6.341941344406957,133,857,9922,6532,1600,303,288,548,1230,3466,7143,5684,2291,784,1381
1301643,tt0113321,https://movie.douban.com/subject/1301643,http://www.imdb.com/title/tt0113321,心情故事 Home for the Holidays,1995,朱迪·福斯特,/celebrity/1031222/,"['剧情', '喜剧', '爱情']",['1995-11-03(美国)'],103分钟,"['1301508', '1296787', '1296225', '1292700', '1300495', '3069482', '1422998', '1296020', '1292538', '1294864']",265,10677,7.388679245283019,6.896038212981175,0,6,110,108,41,237,166,238,508,1048,2049,2323,1820,921,1367
25900248,tt3322364,https://movie.douban.com/subject/25900248,http://www.imdb.com/title/tt3322364,震荡效应 Concussion,2015,彼得·兰德斯曼,/celebrity/1331988/,"['剧情', '传记', '运动']",['2015-12-25(美国)'],123分钟,"['25925430', '25928763', '4707935', '24878250', '1305671', '25751312', '25850443', '26280709', '3269088', '25900819']",6847,76519,7.0290638235723675,7.281550987336479,48,370,3136,2602,692,809,250,433,1055,3226,10949,27266,20409,6829,5293
1997679,tt0859163,https://movie.douban.com/subject/1997679,http://www.imdb.com/title/tt0859163,木乃伊3 The Mummy: Tomb of the Dragon Emperor,2008,罗伯·科恩,/celebrity/1032129/,"['动作', '惊悚', '奇幻', '冒险']","['2008-09-02(中国大陆)', '2008-08-01(美国)']",112分钟,"['1939414', '1306610', '1307740', '1585146', '1482077', '2131654', '1419969', '2009342', '3090455', '1433678']",74959,139517,5.464000320175028,5.322806539704839,6297,21513,35680,8920,2549,6198,5817,10453,18722,33935,31653,17368,6943,2450,5978
4062922,tt1602474,https://movie.douban.com/subject/4062922,http://www.imdb.com/title/tt1602474,72家租客,2010,曾志伟,/celebrity/1002862/,['喜剧'],['2010-02-11'],99 分钟,"['5318665', '4312232', '3804746', '4100696', '3244162', '3826526', '1304677', '6534064', '5250583', '1305197']",68404,403,6.6520671305771595,5.799007444168734,1300,6909,33792,21000,5404,19,13,19,32,66,106,87,34,10,17
1303137,tt0080436,https://movie.douban.com/subject/1303137,http://www.imdb.com/title/tt0080436,杀手壕 殺手壕,1980,罗伯特·高洛斯,/celebrity/1032599/,"['喜剧', '动作']",['1980-08-18'],95 分钟,"['1299487', '1481649', '2154245', '1308308', '1438924', '1304199', '1297213', '1295273', '1400869', '1292967']",2575,4332,5.830679611650485,5.930286241920591,116,590,1396,332,139,76,101,218,396,916,1232,658,324,106,305
1299603,tt0105236,https://movie.douban.com/subject/1299603,http://www.imdb.com/title/tt0105236,落水狗 Reservoir Dogs,1992,昆汀·塔伦蒂诺,/celebrity/1054444/,"['惊悚', '犯罪']",['1992-01-21(圣丹斯电影节)'],99 分钟,"['1291832', '1292268', '1292222', '1292208', '1293527', '1292065', '1309027', '25787888', '1292233', '1292229']",124649,811549,8.328009049410745,8.252194260605338,374,1371,18323,61951,42630,6741,3023,3936,6089,13063,34421,112120,247620,234892,149644
3681289,tt1414827,https://movie.douban.com/subject/3681289,http://www.imdb.com/title/tt1414827,速成沼泽 インスタント沼,2009,三木聪,/celebrity/1274386/,['喜剧'],['2009-05-23'],Japan: 120 分钟,"['2042204', '1796255', '1777637', '2153202', '3096779', '2263102', '1482316', '2157507', '3077711', '1304626']",4249,525,7.766062602965403,7.095238095238095,13,119,1164,1989,960,6,4,7,18,36,80,165,119,49,41
2067455,tt0107027,https://movie.douban.com/subject/2067455,http://www.imdb.com/title/tt0107027,哥斯拉大战机械哥斯拉 ゴジラvsメカゴジラ,1993,大河原孝夫,/subject_search?search_text=%E5%A4%A7%E6%B2%B3%E5%8E%9F%E5%AD%9D%E5%A4%AB,"['剧情', '动作', '科幻', '恐怖']",['1993-12-11'],108 分钟,"['2067453', '2062627', '2059286', '2067461', '1463226', '2063948', '1919925', '1508080', '5041020', '3286010']",229,3595,6.672489082969432,6.7465924895688465,5,21,121,51,30,82,51,70,175,387,733,934,561,219,383
3018122,tt1129442,https://movie.douban.com/subject/3018122,http://www.imdb.com/title/tt1129442,玩命快递3 Transporter 3,2008,奥利维尔·米加顿,/celebrity/1023010/,"['动作', '犯罪']","['2009-02-12(中国大陆)', '2008-11-26(法国)']",104分钟,"['1419974', '3279080', '1306737', '1401535', '1401533', '3114109', '2132412', '3006783', '2132930', '1946882']",55094,146011,6.888009583620722,6.248645649985275,716,3857,26280,18456,5730,2695,2388,4451,9172,22675,42561,33245,14768,5301,8755
3026559,tt1213641,https://movie.douban.com/subject/3026559,http://www.imdb.com/title/tt1213641,登月第一人 First Man,2018,达米恩·查泽雷,/celebrity/1014996/,"['剧情', '传记', '历史']","['2018-08-29(威尼斯电影节)', '2018-10-12(美国)']",141分钟,"['26990609', '26920842', '5300054', '26756049', '6803494', '25850443', '25908051', '26628282', '3205624', '26761416']",26377,108710,7.676005610948933,7.326050961273111,106,554,7438,13558,4695,2359,779,1055,1808,4767,12951,30012,32568,14178,8233
1306935,tt0264429,https://movie.douban.com/subject/1306935,http://www.imdb.com/title/tt0264429,黑侠2,2002,徐克,/celebrity/1007152/,"['剧情', '动作', '科幻']",['2002-12-24'],Hong Kong: 102 分钟(DVD),"['1308331', '1303693', '1307186', '1294549', '1306983', '1305067', '1298869', '1295746', '1302786', '1297670']",3152,1567,4.900380710659899,3.9878749202297383,479,1157,1204,227,82,283,211,238,287,214,111,67,35,13,108
6006335,tt1805492,https://movie.douban.com/subject/6006335,http://www.imdb.com/title/tt1805492,机器人大爷 ロボジー,2012,矢口史靖,/celebrity/1164069/,"['剧情', '喜剧']",['2012-01-14(日本)'],111分钟,"['2157507', '4885995', '1328665', '1304626', '1482316', '20431537', '3096779', '3073912', '24284844', '6880497']",9386,529,7.6317920306839975,6.937618147448014,28,225,2656,4965,1502,16,6,7,14,34,75,173,129,48,27
2363876,tt1074638,https://movie.douban.com/subject/2363876,http://www.imdb.com/title/tt1074638,007：大破天幕杀机 Skyfall,2012,萨姆·门德斯,/celebrity/1048021/,"['动作', '惊悚', '犯罪', '冒险']","['2013-01-21(中国大陆)', '2012-10-26(英国)', '2012-11-09(美国)']",143分钟,"['1418190', '3068206', '6537500', '3001077', '6040982', '3231742', '3395373', '24405378', '6390823', '1866479']",186362,588024,6.987980382266771,7.7921496401507415,1864,11741,83490,71004,18263,5605,2456,3870,6999,17184,48063,128713,192070,110641,72423
26935281,tt8747304,https://movie.douban.com/subject/26935281,http://www.imdb.com/title/tt8747304,郊区的鸟,2018,仇晟,/celebrity/1356127/,['剧情'],['2018-07-24(FIRST青年影展)'],118分钟,"['27028888', '26826330', '30271233', '26728669', '3047620', '26842702', '30378158', '27668250', '26899146', '27110314']",504,101,6.654761904761904,3.891089108910891,12,76,198,176,43,48,2,1,5,8,14,8,6,0,9
1292060,tt0100150,https://movie.douban.com/subject/1292060,http://www.imdb.com/title/tt0100150,米勒的十字路口 Miller's Crossing,1990,伊桑·科恩,/celebrity/1054401/,"['剧情', '惊悚', '犯罪']",['1990-09-21'],115 分钟,"['1306032', '1292067', '1299799', '1293511', '1292646', '1292268', '1302542', '1293936', '1292532', '3135483']",7553,117377,7.925592479809347,7.859998125697539,30,174,1767,3693,1896,974,395,643,1262,3208,9029,25529,38547,21351,16439
25823533,tt3513054,https://movie.douban.com/subject/25823533,http://www.imdb.com/title/tt3513054,沙漠中的最后时日 Last Days In The Desert,2015,罗德里戈·加西亚,/celebrity/1049905/,"['剧情', '历史', '冒险']","['2015-01-25(圣丹斯电影节)', '2016-05-13(美国)']",98分钟,"['2130089', '10565195', '25931635', '26419159', '26315860', '26723179', '2049130', '1884684', '26780538', '26845946']",374,3162,5.663101604278075,5.782732447817836,30,102,160,65,17,231,97,164,272,536,658,550,307,124,223
